,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
3243,002739.SZ,20190531,18.91,0.5495,1.4244,1.0,30.3585,33.2952,1.6734,2.7898,2.8581,207842.8288,176120.1224,67939.4009,3930307.8926,3330431.5146
3244,600363.SH,20190531,9.05,1.5079,1.9122,1.22,17.6679,18.5093,1.623,1.1648,1.1206,44347.675,44347.675,34971.4658,401346.4588,401346.4588
3245,002208.SZ,20190531,7.99,0.9682,2.3082,0.6,16.5307,11.52,2.1081,2.0757,1.6222,51216.0,51083.6397,21427.9341,409215.84,408158.2812
3246,603956.SH,20190531,22.52,43.0206,43.0206,2.16,83.0472,81.0597,9.8245,14.7178,14.5071,42596.01,4259.61,4259.61,959262.1452,95926.4172
3247,601028.SH,20190531,5.67,1.2278,2.4558,1.23,202.9123,433.6926,2.1771,2.9153,3.6062,78302.576,78302.576,39148.3902,443975.6059,443975.6059
3248,600388.SH,20190531,12.22,0.3683,0.4928,0.76,16.3049,16.082,2.5348,1.3894,1.33,106905.0,106905.0,79902.6227,1306379.1,1306379.1
3249,603379.SH,20190531,41.8,11.468,11.468,2.03,16.4547,16.8112,4.0299,4.092,3.9642,43605.6455,5973.3761,5973.3761,1822715.9819,249687.121
3250,002822.SZ,20190531,6.12,2.4469,2.7664,1.22,21.9761,21.7798,1.6659,0.8857,0.872,60000.0,30606.0,27070.6,367200.0,187308.72
3251,603603.SH,20190531,13.92,0.5103,1.1004,0.71,30.2322,33.2185,3.3279,1.2892,1.2654,40157.0,23483.0015,10889.5111,558985.44,326883.3809
3252,002383.SZ,20190531,12.06,2.3764,2.7917,0.65,46.9377,82.0757,2.3373,3.9072,5.2307,74515.8184,48611.7428,41380.1322,898660.7699,586257.6182
3253,603090.SH,20190531,15.2,2.6537,2.6537,1.47,46.5916,47.1483,3.2058,3.6614,3.8139,10000.0,4068.13,4068.13,152000.0,61835.576
3254,300246.SZ,20190531,15.14,2.0782,2.456,0.8,34.4548,35.9652,4.0654,2.7192,2.7026,14608.8,10775.3865,9117.7445,221177.232,163139.3516
3255,000004.SZ,20190531,21.5,1.0155,1.6624,0.61,,,15.7567,4.9214,4.5339,8397.6684,8293.3609,5065.9161,180549.8706,178307.2594
3256,002183.SZ,20190531,4.78,0.4604,0.7215,0.92,50.7099,291.0868,1.7099,0.1456,0.1513,212269.7819,212036.9182,135293.5682,1014649.5575,1013536.469
3257,000831.SZ,20190531,16.4,11.0627,18.4628,0.87,158.047,185.0062,7.5305,17.3945,13.1102,98088.8981,98088.8981,58773.557,1608657.9288,1608657.9288
3258,300761.SZ,20190531,66.89,20.3496,20.3496,1.87,20.7861,26.5863,5.4908,3.7447,3.755,40388.0,4128.0,4128.0,2701553.32,276121.92
3259,600350.SH,20190531,4.76,0.1145,0.471,1.4,7.7792,7.5138,0.8219,3.3536,3.1446,481116.5857,481116.5857,116976.6196,2290114.9479,2290114.9479
3260,000006.SZ,20190531,5.49,0.3555,0.556,0.46,8.4776,10.6042,1.1748,2.9506,3.0371,134999.5046,134778.6178,86178.803,741147.2803,739934.6117
3261,002842.SZ,20190531,23.44,33.279,33.279,2.81,37.7692,36.857,4.5884,2.4015,2.2851,17162.6,7182.5,7182.5,402291.344,168357.8
3262,600992.SH,20190531,8.26,0.8903,1.2648,0.99,79.0476,75.5305,1.4472,0.9753,0.9185,24509.0,24509.0,17251.9284,202444.34,202444.34
3263,300012.SZ,20190531,9.1,0.6317,0.7536,0.68,55.8683,44.4108,5.578,5.6263,5.39,165753.0714,150316.5651,125998.9132,1508352.9497,1367880.7424
3264,601601.SH,20190531,34.42,0.251,0.5842,0.54,17.3103,15.7955,1.9243,0.8802,0.8591,906200.0,628670.0,270117.4829,31191404.0,21638821.4
3265,002539.SZ,20190531,4.77,0.5266,0.6694,0.8,27.4191,29.2934,1.5822,0.6124,0.5847,101010.0,60554.9663,47642.5926,481817.7,288847.1893
3266,600291.SH,20190531,10.4,1.0614,2.404,0.72,30.104,63.4543,0.9095,0.4897,0.5444,109306.4378,109306.4378,48258.5875,1136786.9531,1136786.9531
3267,002869.SZ,20190531,29.12,8.0884,8.0884,0.67,158.4515,142.1667,3.3685,5.6788,5.7275,11780.0,4500.1554,4500.1554,343033.6,131044.5252
3268,601518.SH,20190531,2.75,0.1591,0.4522,0.56,15.2396,16.1466,1.0587,4.3618,4.3564,135039.5121,121320.0,42673.3506,371358.6583,333630.0
3269,300308.SZ,20190531,42.08,0.6634,1.6176,0.68,34.4299,37.3208,3.3469,4.1607,4.6303,50983.3844,21775.4834,8929.7187,2145380.8156,916312.3415
3270,002252.SZ,20190531,7.09,0.6311,1.8983,0.92,,,3.1785,19.5485,17.0271,497462.2099,497258.9099,165307.0369,3527007.0682,3525565.6712
3271,300047.SZ,20190531,14.91,1.3751,1.4501,0.67,27.5517,26.5964,1.9599,1.5765,1.3895,39829.4388,30034.453,28481.18,593856.9325,447813.6942
3272,002802.SZ,20190531,21.28,0.8925,0.9197,1.24,31.4125,31.2012,3.7332,4.4485,4.285,10835.0,3913.9558,3797.9962,230568.8,83288.9794
3273,000157.SZ,20190531,5.37,0.9748,1.3642,0.9,20.793,15.8773,1.0719,1.4635,1.3396,782100.9445,629540.3832,449870.6571,4199882.072,3380631.8578
3274,300305.SZ,20190531,9.01,0.8023,1.0215,1.77,34.1372,32.1726,1.7584,3.523,3.2649,28875.3,22880.2294,17969.8944,260166.453,206150.8669
3275,000662.SZ,20190531,5.73,1.161,3.2354,1.21,41.5162,51.395,1.0954,5.74,5.997,109309.7734,109298.0729,39222.1447,626345.0016,626277.9577
3276,300203.SZ,20190531,22.14,0.6011,0.9513,0.73,16.6644,16.4001,2.8377,2.6193,2.5509,45251.74,45165.79,28541.1,1001873.5236,999970.5906
3277,600668.SH,20190531,12.62,1.2022,1.4337,0.81,7.3786,7.2234,1.324,1.2915,1.2735,34408.3828,34408.3828,28851.9725,434233.7909,434233.7909
3278,603848.SH,20190531,18.16,1.5878,2.3228,0.64,27.9459,27.6241,5.4455,5.558,5.555,40100.0,7110.5,4860.5,728216.0,129126.68
3279,300290.SZ,20190531,12.66,4.1977,8.6911,0.98,228.8416,212.5691,4.3962,7.4575,6.991,36917.1141,32196.3975,15550.3546,467370.6645,407606.3924
3280,000687.SZ,20190531,7.16,0.6016,1.1109,0.95,,,5.6349,3.6136,3.7642,76619.9362,75286.4377,40771.6395,548598.7432,539050.8939
3281,002485.SZ,20190531,6.84,0.5142,1.5774,0.92,28.8688,26.6333,1.6698,2.1632,1.5475,54400.0,54400.0,17732.2459,372096.0,372096.0
3282,600480.SH,20190531,9.66,0.7137,1.2339,0.61,16.1594,17.4176,1.0958,0.3588,0.369,45507.0966,45093.4166,26080.7897,439598.5532,435602.4044
3283,002577.SZ,20190531,10.77,0.7701,2.0673,1.14,377.6082,1026.8391,2.5663,6.4193,6.5476,28288.0,28129.344,10479.2361,304661.76,302953.0349
3284,002703.SZ,20190531,6.7,2.5563,6.9074,0.46,726.8963,3296.7729,3.6056,4.6692,4.9697,78964.4637,55306.5952,20468.1959,529061.9068,370554.1878
3285,601015.SH,20190531,4.12,0.4076,1.2945,0.83,20.6438,24.3147,1.1849,0.6412,0.6227,162978.9473,145873.6842,45931.0527,671473.2629,600999.5789
3286,603730.SH,20190531,22.46,1.3608,1.377,2.53,16.5114,16.176,2.6517,2.1565,1.9779,41030.5,8155.9463,8060.2963,921545.03,183182.5539
3287,300752.SZ,20190531,33.75,15.1847,15.1847,2.47,24.2617,25.0872,5.1987,2.531,2.478,11625.792,2906.448,2906.448,392370.48,98092.62
3288,300445.SZ,20190531,11.9,0.7848,1.4091,0.83,26.3572,25.5459,3.7533,8.111,7.648,16392.432,8805.2591,4904.2621,195069.9408,104782.5833
3289,300256.SZ,20190531,3.54,3.5365,4.5557,0.66,,,2.2017,0.888,0.9498,95793.6396,79399.6511,61636.7117,339109.4842,281074.7649
3290,002426.SZ,20190531,2.8,2.1079,2.435,0.39,,,1.2384,0.5541,0.599,344151.7719,215203.3335,186295.2357,963624.9613,602569.3338
3291,603919.SH,20190531,14.25,0.3321,1.5984,0.62,21.5004,22.5489,2.3364,3.8022,3.734,39019.9998,36400.0,7563.868,556034.9972,518700.0
3292,300778.SZ,20190531,45.5,28.1267,28.1267,1.9,36.2099,33.8924,4.3465,8.17,7.7879,8000.0,2000.0,2000.0,364000.0,91000.0
3293,603016.SH,20190531,17.07,1.0501,1.6747,1.06,41.2823,41.3821,3.0108,6.0809,5.8966,14816.0,7046.0,4418.0,252909.12,120275.22
3294,000776.SZ,20190531,12.97,0.4496,0.9749,0.68,22.9867,17.3628,1.1133,6.473,5.4174,762108.7664,591929.1464,273008.5293,9884550.7002,7677321.0288
3295,600265.SH,20190531,29.06,0.0887,0.3066,0.66,622.6391,301.3306,105.0231,31.7329,26.4002,12980.0,12980.0,3755.0955,377198.8,377198.8
3296,002360.SZ,20190531,5.63,1.091,1.1732,0.93,15.3414,16.8459,2.3465,2.4585,2.62,39151.26,29657.9467,27580.6967,220421.5938,166974.2399
3297,603988.SH,20190531,10.75,0.9053,2.9412,0.61,52.4248,41.029,4.2068,5.9001,5.1944,23520.0,23520.0,7239.4,252840.0,252840.0
3298,603619.SH,20190531,18.4,14.2721,31.6452,5.54,245.5907,,3.0547,5.296,5.458,40000.01,14332.1614,6463.8328,736000.184,263711.7698
3299,603037.SH,20190531,18.66,1.3923,1.6698,2.6,15.5658,15.9524,2.2567,3.6003,3.684,10592.27,6165.7698,5141.0334,197651.7582,115053.2645
3300,002946.SZ,20190531,15.83,20.6323,20.6323,2.0,55.6753,55.4935,7.1626,2.7181,2.6409,85371.0666,8537.1067,8537.1067,1351423.9843,135142.3991
3301,300465.SZ,20190531,7.79,1.346,2.007,0.59,33.3112,32.1413,2.9307,2.1877,2.1536,44705.6657,42794.24,28700.0784,348257.1358,333367.1296
3302,600112.SH,20190531,2.82,2.1897,2.6816,0.73,83.6528,21.0557,1.1831,2.8175,3.2005,50920.4846,50920.4846,41580.1046,143595.7666,143595.7666
3303,603615.SH,20190531,9.21,1.9395,1.9395,1.71,32.952,33.9676,1.68,2.9549,2.9123,24466.0,7486.2385,7486.2385,225331.86,68948.2566
3304,601857.SH,20190531,7.15,0.028,0.3167,0.79,24.8854,24.8377,1.0672,0.556,0.5448,18302097.7818,16192207.7818,1432463.5382,130859999.1399,115774285.6399
3305,601500.SH,20190531,7.21,0.5791,0.5791,0.76,42.4455,42.3339,1.7354,1.6349,1.6521,87229.009,17491.9085,17491.9085,628921.1549,126116.6603
3306,600977.SH,20190531,15.13,1.0306,1.0306,0.67,18.8975,18.7061,2.4069,3.1255,3.1158,186700.0,56500.0,56500.0,2824771.0,854845.0
3307,601218.SH,20190531,3.05,0.5825,0.9172,0.71,,919.8318,1.2195,2.3843,2.1812,99176.0,99176.0,62987.5412,302486.8,302486.8
3308,300046.SZ,20190531,18.73,4.3837,6.2642,0.97,46.5391,46.6306,4.3449,9.5471,10.2871,21312.0,21312.0,14914.2,399173.76,399173.76
3309,300282.SZ,20190531,18.58,0.7045,1.2375,0.6,40.7403,40.0256,1.8573,5.8498,5.8451,24953.7637,24344.0491,13858.883,463640.9295,452312.4323
3310,300483.SZ,20190531,36.93,0.6479,0.9252,1.12,670.8848,97.7797,2.4811,11.1203,5.736,10196.5112,5044.35,3532.35,376557.1586,186287.8455
3311,600367.SH,20190531,8.24,1.8852,2.9622,1.4,21.1833,22.1541,1.9157,1.5416,1.5093,29804.5,29120.0,18532.5864,245589.08,239948.8
3312,600251.SH,20190531,6.36,2.3127,3.9126,1.27,52.7581,85.5805,2.4753,2.2952,1.9521,78484.2008,78484.2008,46390.93,499159.5171,499159.5171
3313,002002.SZ,20190531,5.55,2.0515,4.0393,0.67,23.5179,26.1756,2.2878,2.3769,2.3801,258871.3789,254965.0326,129492.1473,1436736.1529,1415055.9309
3314,600820.SH,20190531,6.4,0.2755,0.489,0.85,10.1691,10.0247,0.9567,0.54,0.5286,314409.6094,314409.6094,177149.5563,2012221.5002,2012221.5002
3315,000733.SZ,20190531,16.67,3.4793,5.4474,0.61,33.1398,30.6917,1.7239,1.6078,1.7108,51480.5618,46934.2218,29976.8874,858180.9652,782393.4774
3316,300757.SZ,20190531,47.2,18.6437,18.6437,2.28,39.6115,38.9191,5.6055,5.7335,5.1839,8000.0,2000.0,2000.0,377600.0,94400.0
3317,300166.SZ,20190531,12.4,1.7097,1.8892,0.97,25.2824,24.9295,2.6171,6.564,6.3911,105668.0094,81067.0625,73363.8821,1310283.3166,1005231.575
3318,002861.SZ,20190531,20.33,1.4426,1.6099,0.59,38.6797,38.1921,2.4857,2.7826,2.5593,12269.84,5024.4525,4502.48,249445.8472,102147.1193
3319,000671.SZ,20190531,6.17,0.4386,1.1785,0.9,8.2804,8.0577,1.0844,0.4425,0.4295,405007.3315,397188.8118,147815.7379,2498895.2354,2450654.9688
3320,601766.SH,20190531,7.91,0.109,0.2818,0.58,20.0802,19.2145,1.7402,1.0362,1.0052,2869886.4088,2291769.2293,886346.3721,22700801.4936,18127894.6038
3321,002859.SZ,20190531,29.38,0.4287,0.4921,0.49,27.5841,28.8142,4.9799,5.7919,6.1188,25847.0,10846.2253,9448.979,759384.86,318662.0993
3322,000557.SZ,20190531,4.0,0.7007,0.7007,0.57,39.586,37.7447,1.1767,7.6662,7.4949,145837.4735,58524.5214,58523.6391,583349.894,234098.0856
3323,002059.SZ,20190531,6.24,0.2234,0.5614,0.94,9.3587,9.3582,2.3823,2.0174,1.9073,73079.2576,73079.2576,29076.9644,456014.5674,456014.5674
3324,002793.SZ,20190531,15.22,1.6251,5.2044,0.78,27.4571,27.9476,3.7571,3.2682,3.097,20086.9282,20019.8182,6251.3255,305723.0472,304701.633
3325,002741.SZ,20190531,12.02,0.5679,0.7356,0.57,33.4227,36.8326,3.6843,2.9589,2.8954,37422.8798,22209.3278,17146.9338,449823.0152,266956.1202
3326,600033.SH,20190531,3.29,0.1484,0.3219,0.63,12.3094,12.0563,0.9589,3.391,3.3327,274440.0,274440.0,126491.9499,902907.6,902907.6
3327,300498.SZ,20190531,39.4,0.9324,0.9818,0.87,52.897,100.2286,6.5829,3.6574,3.6063,531310.9027,375440.5943,356569.859,20933649.5664,14792359.4154
3328,601168.SH,20190531,6.04,0.7702,1.0729,1.07,,,1.5926,0.5013,0.4818,238300.0,238300.0,171070.0,1439332.0,1439332.0
3329,600037.SH,20190531,10.28,0.4724,0.7549,1.0,20.6095,18.5401,1.0761,5.25,5.174,139177.7884,139177.7884,87092.4892,1430747.6648,1430747.6648
3330,601689.SH,20190531,15.02,0.4391,1.3002,0.68,14.5068,16.3737,1.4902,1.8262,1.9064,72757.7758,72305.6132,24420.5132,1092821.7925,1086030.3103
3331,002265.SZ,20190531,10.53,2.135,5.2769,1.0,,,3.7191,4.3747,4.6581,31856.6172,30405.5131,12302.1191,335450.1791,320170.0529
3332,601608.SH,20190531,4.02,0.4323,1.321,0.73,164.3229,146.8281,2.4346,3.3544,3.2496,433941.9293,433941.9293,142009.7299,1744446.5558,1744446.5558
3333,002450.SZ,20190531,2.88,3.927,5.2867,1.07,36.3302,,0.5718,1.1145,1.6616,354090.0282,323376.6302,240210.3868,1019779.2812,931324.695
3334,000801.SZ,20190531,6.13,0.6876,1.3292,0.65,70.6218,68.356,2.601,1.6521,1.6715,102280.6646,102280.6646,52908.3738,626980.474,626980.474
3335,601021.SH,20190531,43.7,0.3502,0.9438,0.77,26.6618,25.1707,2.8999,3.0554,2.9629,91689.7713,91646.2713,34001.7702,4006843.0058,4004942.0558
3336,600862.SH,20190531,9.4,0.6457,2.1097,0.81,43.0659,35.4296,3.3387,4.9361,4.9836,139304.9107,139304.9107,42635.282,1309466.1606,1309466.1606
3337,000034.SZ,20190531,12.79,0.7136,0.9854,0.83,16.326,15.5736,2.2137,0.1022,0.0952,65407.0434,48945.0941,35441.9994,836556.0851,626007.7535
3338,600721.SH,20190531,5.32,0.6216,0.9689,1.04,,,2.2657,5.0814,5.6393,40038.6394,30515.3693,19576.2487,213005.5616,162341.7647
3339,000616.SZ,20190531,3.07,0.6472,0.8118,1.03,12.5868,11.2754,1.0146,16.2682,14.8025,143023.4425,143023.4425,114032.2329,439081.9685,439081.9685
3340,600993.SH,20190531,17.26,0.9451,1.4611,0.63,42.2228,30.9044,3.0886,3.3856,3.2194,43105.3891,43023.6256,27829.9352,743999.0159,742587.7779
3341,300301.SZ,20190531,4.66,0.8847,1.4186,0.53,,,2.251,2.3386,2.313,79010.8769,60221.9589,37557.8275,368190.6864,280634.3285
3342,002057.SZ,20190531,14.85,15.5528,22.8766,0.71,46.5665,43.1503,4.1354,4.4515,4.3694,38352.5184,31964.2737,21731.1009,569534.8982,474669.4644
3343,000519.SZ,20190531,7.92,3.2077,4.4142,1.88,31.7675,32.931,1.3893,2.2265,2.1657,139255.8982,93264.7561,67774.1302,1102906.7137,738656.8683
3344,300649.SZ,20190531,21.23,2.3522,2.3522,1.22,51.9374,49.0938,7.5119,5.194,6.2052,12800.0,3200.0,3200.0,271744.0,67936.0
3345,300680.SZ,20190531,19.03,4.1471,4.3878,1.18,369.5076,241.2225,2.6767,6.2419,5.0052,7431.2721,3281.5775,3101.5775,141417.1081,62448.4198
3346,603882.SH,20190531,32.35,0.6972,1.4243,0.98,63.4857,55.6357,7.593,3.2733,3.1048,45788.4577,27963.9368,13689.461,1481256.6066,904633.3555
3347,000731.SZ,20190531,5.89,0.7102,0.8087,1.21,15.8647,17.3239,1.2301,1.3197,1.2373,59148.4352,59148.4352,51943.08,348384.2833,348384.2833
3348,300715.SZ,20190531,19.99,1.2737,1.2737,0.89,40.3937,36.588,5.9173,4.2463,3.803,13155.3,3870.0,3870.0,262974.447,77361.3
3349,600876.SH,20190531,11.57,0.3741,0.9897,0.77,413.9807,477.4344,5.1931,4.6173,4.053,55979.7391,27979.6151,10577.7909,647685.5814,323724.1467
3350,603633.SH,20190531,11.81,0.745,1.1989,0.99,42.6058,42.4399,2.4913,4.254,4.2397,15645.5,10794.8942,6708.2082,184773.355,127487.7005
3351,002226.SZ,20190531,5.6,0.8031,1.4434,0.74,31.8746,25.0128,1.2362,2.4242,2.3501,124898.169,95829.3393,53318.5293,699429.7464,536644.3001
3352,600979.SH,20190531,4.49,0.1685,0.3223,0.86,16.9093,16.4435,1.1299,1.9537,1.9092,94789.2146,94789.2146,49566.3352,425603.5736,425603.5736
3353,002787.SZ,20190531,7.39,0.8441,1.2266,0.74,42.9538,47.206,1.5614,1.661,1.5341,31101.0635,15523.6908,10683.3471,229836.8593,114720.075
3354,603839.SH,20190531,11.51,0.9474,0.9585,0.85,16.5481,15.9984,1.6512,2.821,2.5683,40421.4412,10551.422,10428.9002,465250.7882,121446.8672
3355,002698.SZ,20190531,8.64,0.7189,1.5221,1.28,48.5228,35.4284,4.3013,9.6495,8.0769,102255.0,82299.096,38867.8382,883483.2,711064.1894
3356,002872.SZ,20190531,5.7,3.4159,3.4256,0.7,16.3671,32.983,0.5663,0.8347,0.8951,31800.0,21503.8268,21442.7608,181260.0,122571.8128
3357,300556.SZ,20190531,17.42,3.0947,3.4005,0.85,37.0725,34.8935,4.3409,2.7771,2.6596,11525.2,6385.6724,5811.4198,200768.984,111238.4132
3358,600995.SH,20190531,7.96,0.6174,0.8904,1.0,12.8621,13.4707,1.7933,1.8807,1.8783,47852.64,47852.64,33180.74,380907.0144,380907.0144
3359,300233.SZ,20190531,17.92,0.3463,0.7772,3.09,26.7005,24.3342,1.7567,2.3422,2.5029,39315.2238,35503.7697,15818.9919,704528.8105,636227.553
3360,300701.SZ,20190531,35.15,6.0509,6.0509,1.33,39.9882,37.4284,5.6859,15.3412,15.2389,8000.0,2268.14,2268.14,281200.0,79725.121
3361,002410.SZ,20190531,28.98,0.6396,0.8581,1.03,74.3548,74.5754,10.8217,11.409,10.9332,112655.1939,88641.2735,66074.0125,3264747.5192,2568824.106
3362,002283.SZ,20190531,3.94,0.3369,0.4485,0.71,12.9786,12.6643,1.0272,1.3046,1.255,112755.3978,102370.4308,76900.1592,444256.2673,403339.4974
3363,002583.SZ,20190531,8.61,1.6996,2.2462,1.07,33.1759,32.8915,2.6456,2.2811,2.3251,183722.0491,104716.5384,79236.4545,1581846.8428,901609.3956
3364,300040.SZ,20190531,6.23,2.1719,2.5068,1.39,47.3622,45.4192,1.1047,2.0874,2.0922,34303.2004,23477.0816,20340.9739,213708.9385,146262.2184
3365,000796.SZ,20190531,7.61,0.3961,1.1043,1.07,31.4761,31.1002,2.7409,0.7471,0.7464,80300.0258,80252.2658,28785.7748,611083.1963,610719.7427
3366,000585.SZ,20190531,2.35,0.2233,0.2578,0.58,140.6145,143.7328,269.8899,63.5198,48.802,87337.0,60942.0978,52792.6128,205241.95,143213.9298
3367,000723.SZ,20190531,12.54,12.2947,14.6543,0.87,28.5476,27.5811,6.8416,3.3873,3.1483,409136.9052,108124.1447,90714.2794,5130576.7912,1355876.7745
3368,600634.SH,20190531,2.1,0.562,0.8381,0.61,,,,1.4694,1.4747,57573.2081,57573.2081,38603.0491,120903.737,120903.737
3369,002258.SZ,20190531,13.74,0.8061,1.6732,0.69,12.4693,13.4809,2.4645,1.7891,1.7403,52437.303,52294.1983,25192.9866,720488.5432,718522.2846
3370,002449.SZ,20190531,13.02,0.759,0.9576,0.66,18.074,17.1034,2.3881,2.2203,2.1622,61847.7169,60750.7224,48149.4153,805257.274,790974.4056
3371,002798.SZ,20190531,20.98,0.8427,1.3341,0.48,21.2438,20.1048,2.4381,1.8769,1.7605,38542.5276,20276.3696,12807.8184,808622.229,425398.2342
3372,002384.SZ,20190531,13.28,2.6252,3.4881,0.78,26.3054,24.8491,2.461,1.0762,1.0275,160657.2477,116213.0202,87463.8911,2133528.2495,1543308.9083
3373,300749.SZ,20190531,18.7,31.8738,31.8738,1.55,50.1442,51.7233,5.3737,4.6188,4.6085,20516.94,5130.0,5130.0,383666.778,95931.0
3374,002923.SZ,20190531,26.49,3.6239,3.6239,0.95,30.6475,28.2599,3.4697,3.1369,2.817,12361.3,4001.25,4001.25,327450.837,105993.1125
3375,300530.SZ,20190531,37.37,0.5177,0.5177,0.95,47.6876,48.7141,5.0972,14.3503,13.7114,7040.6,2107.42,2107.42,263107.222,78754.2854
3376,600814.SH,20190531,5.28,0.2351,0.7408,0.99,25.3243,24.389,1.5408,0.6389,0.6357,71502.6758,71502.6758,22694.0342,377534.1282,377534.1282
3377,300317.SZ,20190531,5.53,2.2725,5.831,1.34,,,1.5703,2.7485,3.145,83973.5401,65625.17,25575.951,464373.6768,362907.1901
3378,300118.SZ,20190531,11.36,1.4223,1.7356,1.27,44.0655,22.4761,1.3211,1.05,1.0175,90135.9941,69654.0595,57078.9244,1023944.893,791270.1159
3379,600435.SH,20190531,9.25,0.7762,1.2438,0.65,278.1287,245.3193,6.4949,6.8915,6.9647,148932.0,148932.0,92941.55,1377621.0,1377621.0
3380,002745.SZ,20190531,11.73,1.3778,2.1195,0.87,20.7967,20.6634,1.576,0.8345,0.7273,127716.854,51987.0786,33794.1236,1498118.6974,609808.432
3381,603871.SH,20190531,43.15,2.4026,2.4026,1.29,17.897,17.0665,2.9342,1.1785,1.1242,11200.0,2800.0,2800.0,483280.0,120820.0
3382,300271.SZ,20190531,18.25,0.6584,0.6986,0.95,29.7169,29.1775,2.7891,5.4607,5.2138,81042.9953,57533.3807,54227.5143,1479034.6642,1049984.1978
3383,600869.SH,20190531,4.6,0.2241,0.23,0.78,67.2606,63.4063,2.0696,0.583,0.6009,221935.2746,221935.2746,216228.2746,1020902.2632,1020902.2632
3384,600628.SH,20190531,7.13,0.23,0.3155,0.66,16.9035,20.3476,1.0202,1.6614,1.6631,64687.5384,53179.927,38772.4824,461222.1488,379172.8795
3385,300021.SZ,20190531,6.36,2.2471,3.4637,1.53,50.6105,48.3059,3.5847,2.8497,2.787,79736.0687,64842.7009,42067.0983,507121.3969,412399.5777
3386,600159.SH,20190531,2.81,0.5775,1.1042,1.52,25.6033,17.5477,1.0121,2.6433,2.3629,83000.3232,83000.3232,43408.6677,233230.9082,233230.9082
3387,300038.SZ,20190531,9.53,0.8276,0.9897,0.71,17.6216,16.6343,1.0495,2.0475,1.8727,117182.7123,68497.503,57278.4215,1116751.2482,652781.2036
3388,300550.SZ,20190531,44.24,2.1414,2.1414,0.95,91.6543,84.4612,6.6498,9.4703,9.1031,8379.0,3002.75,3002.75,370686.96,132841.66
3389,300306.SZ,20190531,8.62,1.1423,1.5418,0.64,,,1.7297,5.876,6.0852,28747.3405,14687.1049,10881.5929,247802.0751,126602.8442
3390,600794.SH,20190531,5.01,5.6372,8.7309,0.67,171.041,151.8384,3.3227,4.4515,4.7614,121215.2157,119157.4157,76935.6369,607288.2307,596978.6527
3391,300077.SZ,20190531,7.95,3.7542,3.7835,0.52,,,3.1215,7.3631,9.0017,55761.5,54516.17,54094.17,443303.925,433403.5515
3392,300105.SZ,20190531,4.38,0.7735,1.3336,1.08,269.5182,,1.1702,4.8463,4.7446,51321.6,51321.6,29766.528,224788.608,224788.608
3393,603239.SH,20190531,9.19,1.8375,1.9481,0.71,20.3238,22.3092,2.683,3.5315,3.7133,27072.0,9072.0,8556.89,248791.68,83371.68
3394,000918.SZ,20190531,6.3,0.2723,0.8061,0.43,,,3.3887,6.7092,6.5527,180419.15,180419.15,60942.0383,1136640.645,1136640.645
3395,603906.SH,20190531,14.7,25.9372,34.0064,1.0,45.6387,41.807,2.8978,2.4935,2.3502,25406.4,9332.544,7118.064,373474.08,137188.3968
3396,002718.SZ,20190531,28.6,0.5153,0.8909,0.96,24.0052,24.8438,2.0948,3.4554,3.4794,8763.1886,4426.2468,2560.4732,250627.194,126590.6585
3397,300124.SZ,20190531,22.65,0.6737,0.8934,1.03,32.2594,34.2355,5.7825,6.4081,6.2749,166196.446,135494.3091,102165.5414,3764349.5019,3068946.1011
3398,002729.SZ,20190531,37.0,2.1708,6.8761,1.05,119.6112,115.9271,5.6268,13.9498,13.4051,6668.0,6668.0,2105.106,246716.0,246716.0
3399,000045.SZ,20190531,6.9,0.6163,1.362,0.46,,,1.3928,2.7726,2.146,51127.4149,45701.6599,20681.8131,352779.1628,315341.4533
3400,600418.SH,20190531,5.2,0.6461,0.9813,0.57,,,0.7617,0.1965,0.1898,189331.2117,189331.2117,124660.6251,984522.3008,984522.3008
3401,600557.SH,20190531,14.47,0.8353,1.3494,1.28,19.887,19.1308,2.4549,2.2436,2.141,59288.1038,57496.3152,35588.8576,857898.862,831971.6809
3402,002884.SZ,20190531,15.43,2.9539,3.0436,1.08,13.3223,12.2981,2.5419,2.6921,2.6243,19268.6796,10385.462,10079.2228,297315.7262,160247.6787
3403,603678.SH,20190531,20.7,1.0692,1.973,1.45,28.1238,26.7511,3.2847,4.6287,4.435,45266.595,45266.595,24531.878,937018.5165,937018.5165
3404,300303.SZ,20190531,3.39,0.7416,1.0004,0.9,26.9972,24.0683,2.1792,1.8398,1.8826,127264.6559,113221.0118,83924.5564,431427.1835,383819.23
3405,000863.SZ,20190531,5.41,0.6826,1.3191,0.62,,1482.7734,1.236,4.5428,2.684,137127.1098,91746.4349,47475.6678,741857.664,496348.2128
